c5_color,c5_color_error,c5_s1,c5_s1_error,c5_s2,c5_s2_error,c5_s3,c5_s3_error,c5_luminosity,c5_luminosity_error,c5_reference_time_error,c5_predicted_redshift,c5_predicted_redshift_error,c5_amplitude,unit,epoch
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.101273606335077,0.23108111,19.921162,0.28073084,0.2571783,125.05727,3283,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.260208719649363,0.2947259,19.921122,0.28073123,0.2571784,144.77097,3292,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.73508876735911,0.17905024,19.921179,0.28072992,0.25717777,224.20107,3299,E1
-0.0093585905,0.15779637,0.0072226394,0.9967152,0.00063893944,0.9919149,-0.012773579,0.99459285,-23.32047249825338,0.06240966,19.92113,0.28073007,0.25717658,965.5851,32,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.207608292614374,0.20703411,19.921162,0.28073084,0.2571783,137.92479,3303,E1
-0.009357568,0.15779656,0.0072209444,0.9967181,0.00063403696,0.9919145,-0.0127789695,0.9945979,-23.120437000779816,0.05065781,19.921143,0.28072914,0.25717655,803.1187,3309,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.695080393233347,0.3663634,19.921122,0.28073123,0.2571784,86.02596,3319,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.917876313244257,0.214326,19.921162,0.28073084,0.2571783,105.62086,3320,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.667202414820046,0.112880886,19.921179,0.28072992,0.25717777,210.61208,3337,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.098198355982156,0.17180312,19.921179,0.28072992,0.25717777,124.70423,3338,E1
-0.00935771,0.15779653,0.0072268937,0.9967185,0.00063117594,0.99191195,-0.012775069,0.9945981,-22.525672489112374,0.10093246,19.921112,0.28072983,0.25717762,464.37775,3340,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.176449411788035,0.3461489,19.921122,0.28073123,0.2571784,134.02252,3353,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.00359004909739,0.2262921,19.921179,0.28072992,0.25717777,114.2979,3357,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-22.14497966679901,0.10912261,19.921154,0.28073055,0.25717756,327.03333,3367,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.001291864790964,0.2520557,19.921122,0.28073123,0.2571784,114.05507,3383,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.92253362504487,0.23409405,19.921122,0.28073123,0.2571784,106.07451,3384,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.158652375255976,0.18033749,19.921162,0.28073084,0.2571783,131.84387,3385,E1
-0.00935836,0.15779701,0.007217305,0.99671364,0.0006319806,0.99191403,-0.012773806,0.99459213,-24.436010507916436,0.03600064,19.921112,0.28073183,0.25717837,2697.7412,3395,E1
-0.009358125,0.1577965,0.0072190184,0.9967186,0.0006290525,0.9919171,-0.012774946,0.9945944,-24.269865470623884,0.042374734,19.921162,0.28072926,0.25717616,2314.999,3405,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.283875535046015,0.23696402,19.921162,0.28073084,0.2571783,58.904602,3406,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.166859696422968,0.1966008,19.921162,0.28073084,0.2571783,132.84435,3422,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.46513790065989,0.1885866,19.921179,0.28072992,0.25717777,174.84691,3428,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.92188746741906,0.26833215,19.921162,0.28073084,0.2571783,106.011856,3433,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.412169517136732,0.16273409,19.9212,0.28073105,0.25717875,166.51997,3440,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.06469022599702,0.21599732,19.921122,0.28073123,0.2571784,120.91328,3441,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.979696692774148,0.14173193,19.921179,0.28072992,0.25717777,111.81014,3451,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.7788702186728,0.27681127,19.921122,0.28073123,0.2571784,92.92785,3458,E1
-0.00935771,0.15779653,0.0072268937,0.9967185,0.00063117594,0.99191195,-0.012775069,0.9945981,-21.46804576486921,0.10276961,19.921112,0.28072983,0.25717762,175.31583,3459,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.29303783352122,0.17503765,19.921179,0.28072992,0.25717777,149.21674,3461,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.37996351090913,0.22042236,19.921122,0.28073123,0.2571784,161.65283,3476,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.371214331934304,0.1771198,19.921179,0.28072992,0.25717777,160.35707,3478,E1
-0.0093585905,0.15779637,0.0072226394,0.9967152,0.00063893944,0.9919149,-0.012773579,0.99459285,-22.26844956429342,0.05980286,19.92113,0.28073007,0.25717658,366.42194,3485,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.07572597439036,0.17454465,19.921179,0.28072992,0.25717777,306.82605,3490,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.234084198986444,0.19210318,19.921162,0.28073084,0.2571783,141.32947,3502,E1
-0.0093585905,0.15779637,0.0072226394,0.9967152,0.00063893944,0.9919149,-0.012773579,0.99459285,-23.28925492318014,0.05110714,19.92113,0.28073007,0.25717658,938.21716,3504,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.846910895655007,0.10980068,19.921179,0.28072992,0.25717777,624.2613,3507,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.2823585885261,0.13765132,19.921179,0.28072992,0.25717777,371.1469,3509,E1
-0.00935771,0.15779653,0.0072268937,0.9967185,0.00063117594,0.99191195,-0.012775069,0.9945981,-22.214599185889718,0.10492493,19.921112,0.28072983,0.25717762,348.6918,3511,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-22.295679282277526,0.1124275,19.921154,0.28073055,0.25717756,375.7269,3512,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.51944834998742,0.2017329,19.921162,0.28073084,0.2571783,183.81412,3516,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-23.473049582788796,0.06830152,19.921179,0.28072992,0.25717777,1111.2767,3520,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.092377127954812,0.13101822,19.921179,0.28072992,0.25717777,311.56796,3523,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.516504706690164,0.18679641,19.921179,0.28072992,0.25717777,183.31769,3525,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.94374889309153,0.13097277,19.921179,0.28072992,0.25717777,271.70792,3526,E1
-0.009357568,0.15779656,0.0072209444,0.9967181,0.00063403696,0.9919145,-0.0127789695,0.9945979,-25.285889957933136,0.048830505,19.921143,0.28072914,0.25717655,5901.482,3532,E1
-0.0093592005,0.15779783,0.0072247256,0.9967182,0.0006344095,0.99191415,-0.012781346,0.99458385,-25.4628821115841,0.033235148,19.921206,0.28073084,0.25717774,6946.272,3534,E1
-0.009358114,0.1577962,0.007225098,0.99671674,0.0006274432,0.9919155,-0.012773594,0.99459714,-23.69451925748465,0.07268241,19.921131,0.28072968,0.25717732,1362.7338,3539,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.107084864058542,0.313658,19.921122,0.28073123,0.2571784,125.72793,3546,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.253862799951882,0.11249926,19.921179,0.28072992,0.25717777,361.53275,3554,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.73027461940989,0.14879946,19.921179,0.28072992,0.25717777,223.2094,3561,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.56608492241017,0.13439506,19.9212,0.28073105,0.25717875,191.88109,3565,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.079258384058328,0.08765579,19.921179,0.28072992,0.25717777,307.8266,3580,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.079380454370828,0.11524619,19.921179,0.28072992,0.25717777,307.86108,3584,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.45684535316125,0.24114718,19.921162,0.28073084,0.2571783,69.07763,3588,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.999974320446405,0.24799448,19.921162,0.28073084,0.2571783,113.91696,3589,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.761936606714578,0.14560401,19.921179,0.28072992,0.25717777,91.49068,3595,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.35689412919526,0.2921899,19.921122,0.28073123,0.2571784,158.25426,3598,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.569223993697214,0.35065687,19.921122,0.28073123,0.2571784,76.61035,3609,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.129135721602488,0.3490486,19.921122,0.28073123,0.2571784,128.30736,3610,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.654163950362253,0.25622746,19.921122,0.28073123,0.2571784,82.84438,3614,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.479401224532175,0.26407352,19.921122,0.28073123,0.2571784,70.52748,3617,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.421297663130808,0.2202495,19.921122,0.28073123,0.2571784,66.85233,3618,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.491777839014382,0.17598017,19.921179,0.28072992,0.25717777,179.18991,3619,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.907328675304804,0.17644799,19.921162,0.28073084,0.2571783,104.5997,3624,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.980072440454812,0.15098315,19.921179,0.28072992,0.25717777,111.84874,3631,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.91689342434153,0.20869967,19.921179,0.28072992,0.25717777,105.52615,3644,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.2777715858603,0.29484084,19.921122,0.28073123,0.2571784,58.57421,3646,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.503029459395457,0.15096727,19.921122,0.28073123,0.2571784,72.07914,3653,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.616373481104226,0.13174668,19.921179,0.28072992,0.25717777,200.97942,3669,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.046106757471414,0.104551435,19.921179,0.28072992,0.25717777,298.56918,3670,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.59564691887013,0.15916671,19.9212,0.28073105,0.25717875,197.17749,3677,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.835867517867136,0.40186036,19.921122,0.28073123,0.2571784,97.93658,3679,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-23.012728751755873,0.14790264,19.9212,0.28073105,0.25717875,727.25964,3685,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.88021129543528,0.15951997,19.921179,0.28072992,0.25717777,256.2634,3691,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.045132706676874,0.30712593,19.921162,0.28073084,0.2571783,118.75509,3696,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.59011943153039,0.22130176,19.921162,0.28073084,0.2571783,196.17654,3702,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.142374457666726,0.20048252,19.921179,0.28072992,0.25717777,129.88298,3703,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.934102119065443,0.16095102,19.9212,0.28073105,0.25717875,269.30157,3705,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.449354590723367,0.20372522,19.921179,0.28072992,0.25717777,172.32344,3706,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.446858475719843,0.16702685,19.921162,0.28073084,0.2571783,171.92638,3707,E1
-0.009356969,0.15779677,0.0072302762,0.99672055,0.0006400049,0.99191004,-0.012770897,0.99458927,-21.994884739091198,0.14315829,19.921064,0.2807286,0.2571759,284.81354,3711,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.903446616480203,0.06676002,19.921179,0.28072992,0.25717777,657.62933,3733,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.096771659204812,0.08351049,19.921179,0.28072992,0.25717777,312.83154,3740,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.487822593308607,0.14214757,19.9212,0.28073105,0.25717875,178.53651,3745,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.776585044214578,0.10493708,19.921179,0.28072992,0.25717777,232.93556,3748,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-21.97819728764862,0.118465975,19.921154,0.28073055,0.25717756,280.4653,3756,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.035277002730417,0.39989015,19.921122,0.28073123,0.2571784,46.84986,3778,E1
-0.009358518,0.15779689,0.0072227214,0.99671865,0.0006351918,0.99191445,-0.0127738025,0.99459106,-25.794774627245232,0.024893591,19.921127,0.28073165,0.25717872,9429.875,3783,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.91312658158784,0.3201179,19.921122,0.28073123,0.2571784,105.159485,3786,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.17082125053517,0.16256963,19.9212,0.28073105,0.25717875,133.32965,3788,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.515275071178827,0.25721902,19.921162,0.28073084,0.2571783,183.1089,3789,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.806960166550795,0.13894886,19.9212,0.28073105,0.25717875,239.54243,3801,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.266323508570046,0.1534475,19.921179,0.28072992,0.25717777,145.59007,3802,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-21.533300589650572,0.107442886,19.921154,0.28073055,0.25717756,186.17441,3808,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.235453666306654,0.15341198,19.9212,0.28073105,0.25717875,141.50748,3814,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.52278577653413,0.3048162,19.921122,0.28073123,0.2571784,73.4027,3815,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.035614432642312,0.10146813,19.921179,0.28072992,0.25717777,295.69778,3818,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.68722063408009,0.1499097,19.9212,0.28073105,0.25717875,214.52916,3819,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.101005973169656,0.197407,19.921179,0.28072992,0.25717777,125.02737,3821,E1
-0.009357568,0.15779656,0.0072209444,0.9967181,0.00063403696,0.9919145,-0.0127789695,0.9945979,-23.36614737370462,0.045409705,19.921143,0.28072914,0.25717655,1007.0806,3822,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.3457556377422,0.17500706,19.9212,0.28073105,0.25717875,156.6391,3824,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.893936576197,0.09174766,19.921179,0.28072992,0.25717777,259.5234,3827,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.97952121669993,0.13781442,19.921179,0.28072992,0.25717777,280.80878,3833,E1
-0.009358506,0.15779658,0.0072207283,0.996715,0.0006426051,0.99191415,-0.012774518,0.99459225,-23.391183411678945,0.0481178,19.92109,0.28073025,0.25717673,1030.5625,3834,E1
-0.009357719,0.15779658,0.0072272737,0.9967182,0.0006307587,0.9919124,-0.012774596,0.9945984,-21.575163944545253,0.10017518,19.921114,0.28072977,0.2571776,193.49457,3835,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.616943778345437,0.18458293,19.921179,0.28072992,0.25717777,201.08519,3841,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.482012214014382,0.19712614,19.921179,0.28072992,0.25717777,177.58536,3842,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.45371348670617,0.1798808,19.921162,0.28073084,0.2571783,173.01509,3846,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.822056235620828,0.1041618,19.921179,0.28072992,0.25717777,610.13367,3852,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.272953623213816,0.2291219,19.921122,0.28073123,0.2571784,58.314827,3857,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.458304041304636,0.29050756,19.921122,0.28073123,0.2571784,69.17026,3867,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.899385871240945,0.16002825,19.921179,0.28072992,0.25717777,103.83807,3871,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.54642736283784,0.2476569,19.921122,0.28073123,0.2571784,75.01854,3875,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.364750327417703,0.10749434,19.921179,0.28072992,0.25717777,400.40778,3885,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.558579080977488,0.27739102,19.921122,0.28073123,0.2571784,75.86283,3886,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.208313407251687,0.06743647,19.921179,0.28072992,0.25717777,346.67883,3887,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.154392661402078,0.21854916,19.921179,0.28072992,0.25717777,131.32872,3898,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.61646312648997,0.17417601,19.921179,0.28072992,0.25717777,200.99603,3907,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.298935355493875,0.22508058,19.921179,0.28072992,0.25717777,150.02951,3909,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.545685233423562,0.16228843,19.921179,0.28072992,0.25717777,473.01697,3915,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.288544290938425,0.30135173,19.921122,0.28073123,0.2571784,59.1583,3917,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.649722159958998,0.1503898,19.9212,0.28073105,0.25717875,207.24646,3922,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.492035501875925,0.21082816,19.921122,0.28073123,0.2571784,179.23044,3927,E1
-0.00935771,0.15779653,0.0072268937,0.9967185,0.00063117594,0.99191195,-0.012775069,0.9945981,-22.20401340097761,0.10457757,19.921112,0.28072983,0.25717762,345.3089,3932,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.479596207653437,0.18515046,19.921162,0.28073084,0.2571783,177.18929,3936,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.51780040076867,0.19719523,19.921162,0.28073084,0.2571783,183.535,3940,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.468782843897195,0.1543143,19.921179,0.28072992,0.25717777,175.43474,3941,E1
-0.009358176,0.15779668,0.0072218645,0.9967138,0.00062254816,0.99191433,-0.012772603,0.99459547,-22.8094689860026,0.089421734,19.921137,0.2807305,0.2571786,603.0976,3949,E1
-0.009358282,0.1577964,0.0072186943,0.996717,0.00063994527,0.9919154,-0.012774037,0.99459374,-23.936393723213058,0.046139695,19.921104,0.2807303,0.2571768,1702.7806,3951,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.700390281030984,0.13360196,19.921179,0.28072992,0.25717777,217.1494,3952,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.63394016201243,0.07654375,19.921179,0.28072992,0.25717777,513.0722,3955,E1
-0.009357867,0.15779606,0.0072253887,0.99671644,0.0006317869,0.9919147,-0.012776198,0.99459887,-22.113025257438913,0.078028955,19.921137,0.28072917,0.25717685,317.5521,3958,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.09461254055247,0.15962857,19.921179,0.28072992,0.25717777,124.2932,3961,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.69195217067942,0.07126996,19.921179,0.28072992,0.25717777,541.2321,3962,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.725380362818093,0.1330312,19.921179,0.28072992,0.25717777,222.20522,3969,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-21.19906253728241,0.14425847,19.921154,0.28073055,0.25717756,136.84386,3970,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.77071672783009,0.1655958,19.9212,0.28073105,0.25717875,231.67796,3978,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.58387477210656,0.2219826,19.921162,0.28073084,0.2571783,195.0514,3979,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.373292038952265,0.25383747,19.921162,0.28073084,0.2571783,160.66287,3984,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.960383051314402,0.25885358,19.921122,0.28073123,0.2571784,109.837616,3985,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.11039394314036,0.103994444,19.921179,0.28072992,0.25717777,126.1129,3993,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.978400291062513,0.09476785,19.9212,0.28073105,0.25717875,280.5164,3999,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.281893799816523,0.18096812,19.921162,0.28073084,0.2571783,147.6918,4001,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.740707816431375,0.1892156,19.921179,0.28072992,0.25717777,89.71928,4006,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.288486899683328,0.19024271,19.921179,0.28072992,0.25717777,148.59256,4009,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.56512111599192,0.20703775,19.921179,0.28072992,0.25717777,76.32214,4018,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.542641275801707,0.24808717,19.921122,0.28073123,0.2571784,187.78192,4019,E1
